




Relative time,Ch1,Ch2
s,V,V
0.041844,2.5882354,3.4362747
0.041846,2.7058824,3.4343139
0.041848,2.637255,3.4313728
0.04185,2.7058824,3.4333335
0.041852,2.7156864,3.4303924
0.041854,2.759804,3.4225492
0.041856,2.7156864,3.4225492
0.041858,2.7156864,3.4205884
0.04186,2.7990197,3.4225492
0.041862,2.7303923,3.4264708
0.041864,2.6813726,3.4137257
0.041866,2.6666668,3.4254904
0.041868,2.7843138,3.4098041
0.04187,2.8333334,3.4117649
0.041872,2.7941177,3.4107845
0.041874,2.7794119,3.4117649
0.041876,2.764706,3.4107845
0.041878,2.8186276,3.4156865
0.04188,2.8431374,3.3980394
0.041882,2.8578432,3.4107845
0.041884,2.8725491,3.4049022
0.041886,2.8137256,3.3931375
0.041888,2.8676472,3.4029414
0.04189,2.9068628,3.3941178
0.041892,2.9264707,3.3921571
0.041894,2.9950981,3.4009806
0.041896,2.9803923,3.3901963
0.041898,2.9901962,3.379412
0.0419,3.0392158,3.379412
0.041902,3.0735295,3.3823531
0.041904,3.014706,3.3911767
0.041906,3.014706,3.379412
0.041908,3.1127452,3.3764708
0.04191,3.0441178,3.3901963
0.041912,3.1225491,3.3725492
0.041914,3.0588236,3.3784316
0.041916,3.1960785,3.4264708
0.041918,3.0784315,3.3833335
0.04192,3.0980393,3.3803924
0.041922,3.0882354,3.3833335
0.041924,3.1911766,3.3715688
0.041926,3.1470589,3.3833335
0.041928,3.1764707,3.3892159
0.04193,3.1029413,3.3862747
0.041932,3.3137256,3.3725492
0.041934,3.1764707,3.3588237
0.041936,3.2745099,3.3676473
0.041938,3.2058825,3.3588237
0.04194,3.1617648,3.3715688
0.041942,3.2745099,3.3627453
0.041944,3.3627452,3.3656865
0.041946,3.2450982,3.3764708
0.041948,3.3578433,3.3588237
0.04195,3.3823531,3.3500002
0.041952,3.3186276,3.3627453
0.041954,3.4068629,3.3705884
0.041956,3.3284315,3.3529414
0.041958,3.3039217,3.369608
0.04196,3.4411766,3.3617649
0.041962,3.3186276,3.3705884
0.041964,3.3480393,3.3539218
0.041966,3.3970589,3.3607845
0.041968,3.4313727,3.3617649
0.04197,3.4558825,3.3607845
0.041972,3.5343139,3.3568629
0.041974,3.4362746,3.3558826
0.041976,3.5392158,3.3637257
0.041978,3.5000001,3.3666669
0.04198,3.514706,3.3686277
0.041982,3.514706,3.3578433
0.041984,3.5490197,3.3666669
0.041986,3.5490197,3.3627453
0.041988,3.5294119,3.3588237
0.04199,3.514706,3.3539218
0.041992,3.5735295,3.3568629
0.041994,3.642157,3.3509806
0.041996,3.5784315,3.3607845
0.041998,3.7058825,3.3627453
0.042,3.6813727,3.3450982
0.042002,3.6960786,3.3441178
0.042004,3.6764707,3.3480394
0.042006,3.7941178,3.3480394
0.042008,3.6127452,3.347059
0.04201,3.7107844,3.3431375
0.042012,3.7598041,3.3607845
0.042014,3.7990197,3.347059
0.042016,3.7745099,3.3490198
0.042018,3.8235295,3.3313727
0.04202,3.7009805,3.3558826
0.042022,3.8137256,3.3460786
0.042024,3.7941178,3.3343139
0.042026,3.7598041,3.3549022
0.042028,3.9215688,3.3568629
0.04203,3.7990197,3.3529414
0.042032,3.8529413,3.3558826
0.042034,3.9264707,3.3500002
0.042036,3.8627452,3.3607845
0.042038,3.8235295,3.3617649
0.04204,3.7843139,3.3450982
0.042042,3.8774511,3.3549022
0.042044,3.9460786,3.347059
0.042046,3.9313727,3.3588237
0.042048,3.9754903,3.3500002
0.04205,3.9607845,3.3598041
0.042052,4.0490198,3.3558826
0.042054,4.019608,3.3480394
0.042056,4.0784315,3.3588237
0.042058,4.0539217,3.3539218
0.04206,4.0245099,3.3568629
0.042062,4.0294119,3.3588237
0.042064,4.0637256,3.3588237
0.042066,4.0833335,3.3549022
0.042068,4.0686276,3.3000002
0.04207,4.0441178,3.3509806
0.042072,4.0588237,3.3441178
0.042074,3.4166668,3.3578433
0.042076,2.9411766,3.3549022
0.042078,2.9607844,3.3539218
0.04208,2.9509805,3.3460786
0.042082,2.8578432,3.3568629
0.042084,2.9068628,3.3500002
0.042086,2.9705883,3.3539218
0.042088,2.9950981,3.3578433
0.04209,2.9166668,3.3637257
0.042092,2.9264707,3.3529414
0.042094,3.0490197,3.3568629
0.042096,3.0931374,3.3637257
0.042098,3.009804,3.3647061
0.0421,3.0294119,3.347059
0.042102,3.014706,3.3549022
0.042104,3.0686276,3.3509806
0.042106,3.137255,3.347059
0.042108,3.0588236,3.347059
0.04211,3.1323531,3.3578433
0.042112,3.0833334,3.3500002
0.042114,3.1862746,3.3529414
0.042116,3.1813727,3.3558826
0.042118,3.137255,3.3627453
0.04212,3.2892158,3.3480394
0.042122,3.2205883,3.3558826
0.042124,3.1470589,3.3460786
0.042126,3.264706,3.3598041
0.042128,3.1617648,3.3627453
0.04213,3.1862746,3.3500002
0.042132,3.1029413,3.3549022
0.042134,3.3039217,3.3549022
0.042136,3.259804,3.3509806
0.042138,3.2303923,3.3598041
0.04214,3.3480393,3.3617649
0.042142,3.2401962,3.3598041
0.042144,3.3039217,3.369608
0.042146,3.3186276,3.3656865
0.042148,3.387255,3.3588237
0.04215,3.3627452,3.3568629
0.042152,3.4117648,3.3627453
0.042154,3.3823531,3.3617649
0.042156,3.3186276,3.3588237
0.042158,3.4607844,3.3558826
0.04216,3.4607844,3.3637257
0.042162,3.4019609,3.3637257
0.042164,3.3529413,3.3500002
0.042166,3.3774511,3.3509806
0.042168,3.3333335,3.3509806
0.04217,3.4166668,3.3568629
0.042172,3.4607844,3.3558826
0.042174,3.4803923,3.3529414
0.042176,3.4509805,3.3588237
0.042178,3.5343139,3.3568629
0.04218,3.4460786,3.3549022
0.042182,3.5343139,3.3588237
0.042184,3.4803923,3.351961
0.042186,3.4411766,3.3558826
0.042188,3.4803923,3.3617649
0.04219,3.6519609,3.3578433
0.042192,3.4754903,3.3558826
0.042194,3.4901962,3.3676473
0.042196,3.5000001,3.3647061
0.042198,3.5441178,3.3637257
0.0422,3.5294119,3.3627453
0.042202,3.647059,3.3607845
0.042204,3.6617648,3.37451
0.042206,3.5784315,3.37451
0.042208,3.5980393,3.3568629
0.04221,3.6617648,3.3656865
0.042212,3.6127452,3.3764708
0.042214,3.6225491,3.3578433
0.042216,3.6274511,3.3725492
0.042218,3.6617648,-0.21764707
0.04222,4.2892158,-0.43431375
0.042222,4.5000002,-0.41274512
0.042224,4.5882355,-0.39117649
0.042226,4.5490198,-0.37450983
0.042228,4.5686276,-0.3647059
0.04223,4.5588237,-0.35196081
0.042232,4.5784315,-0.33823531
0.042234,4.6568629,-0.33039218
0.042236,4.642157,-0.32549022
0.042238,4.5784315,-0.32352943
0.04224,4.4607845,-0.3019608
0.042242,4.269608,-0.29705884
0.042244,4.0735296,-0.28823531
0.042246,4.0049021,-0.28235296
0.042248,3.8578433,-0.2764706
0.04225,3.509804,-0.26862747
0.042252,3.1960785,-0.25098041
0.042254,2.8676472,-0.25098041
0.042256,2.5588236,-0.24607845
0.042258,2.264706,-0.24117648
0.04226,2.0245099,-0.24313727
0.042262,1.6911765,-0.2264706
0.042264,1.7647059,-0.23137256
0.042266,1.7450981,-0.22156864
0.042268,1.5490197,-0.22254903
0.04227,1.4901961,-0.20882354
0.042272,1.377451,-0.20294119
0.042274,1.3284314,-0.20588237
0.042276,1.2156863,-0.18627452
0.042278,1.2107844,-0.19803923
0.04228,1.25,-0.17745099
0.042282,1.3088236,-0.17941178
0.042284,1.1470589,-0.17058825
0.042286,1.1862746,-0.16078432
0.042288,1.2352942,-0.17254903
0.04229,1.1078432,-0.17450981
0.042292,1.1421569,-0.15686275
0.042294,1.132353,-0.15686275
0.042296,1.009804,-0.15588236
0.042298,1.1225491,-0.15294119
0.0423,1.0735294,-0.14313726
0.042302,1.0784314,-0.1382353
0.042304,1.0196079,-0.13725491
0.042306,1.0931373,-0.13921569
0.042308,1.0147059,-0.13039216
0.04231,0.9411765,-0.11470589
0.042312,1.0343138,-0.11862746
0.042314,1.0245098,-0.1137255
0.042316,0.98039219,-0.11176471
0.042318,0.98529415,-0.1137255
0.04232,1.0735294,-0.1127451
0.042322,0.88235297,-0.11078432
0.042324,0.88725493,-0.10784314
0.042326,0.88725493,-0.097058829
0.042328,0.83333336,-0.10000001
0.04233,0.85294121,-0.096078437
0.042332,0.87745101,-0.082352946
0.042334,0.80882356,-0.078431377
0.042336,0.84803925,-0.094117653
0.042338,0.86764709,-0.079411769
0.04234,0.81372552,-0.096078437
0.042342,0.89215689,-0.088235299
0.042344,0.74509807,-0.075490201
0.042346,0.82352944,-0.070588239
0.042348,0.86274513,-0.080392162
0.04235,0.68627453,-0.069607847
0.042352,0.74509807,-0.077450985
0.042354,0.69607846,-0.065686278
0.042356,0.63725492,-0.065686278
0.042358,0.72549022,-0.069607847
0.04236,0.6911765,-0.053921572
0.042362,0.71078434,-0.050980395
0.042364,0.55392159,-0.055882356
0.042366,0.68137257,-0.055882356
0.042368,0.57843139,-0.050980395
0.04237,0.66666669,-0.050980395
0.042372,0.55882355,-0.051960787
0.042374,0.65196081,-0.042156865
0.042376,0.55392159,-0.036274512
0.042378,0.56862747,-0.042156865
0.04238,0.57352943,-0.046078434
0.042382,0.48529413,-0.045098042
0.042384,0.50490198,-0.03529412
0.042386,0.44117649,-0.043137257
0.042388,0.5147059,-0.034313728
0.04239,0.52450982,-0.032352943
0.042392,0.44117649,-0.033333335
0.042394,0.36764707,-0.025490198
0.042396,0.4901961,-0.029411766
0.042398,0.37745099,-0.031372551
0.0424,0.36274511,-0.039215689
0.042402,0.36764707,-0.02647059
0.042404,0.38725492,-0.031372551
0.042406,0.34313727,-0.01764706
0.042408,0.37254903,-0.034313728
0.04241,0.34803923,-0.023529413
0.042412,0.36764707,-0.020588237
0.042414,0.2892157,-0.021568629
0.042416,0.29411766,-0.022549021
0.042418,0.27941177,-0.0098039221
0.04242,0.18627452,-0.010784314
0.042422,0.2892157,-0.01764706
0.042424,0.24019609,-0.022549021
0.042426,0.35294119,-0.012745099
0.042428,0.19607844,-0.012745099
0.04243,0.17156863,-0.018627452
0.042432,0.26470589,-0.0058823533
0.042434,0.14705883,-0.0049019611
0.042436,0.13725491,-0.0098039221
0.042438,0.073529414,-0.0068627455
0.04244,0.19117648,-0.0039215689
0.042442,0.068627453,0
0.042444,0.098039219,0.0029411766
0.042446,0.014705883,-0.0088235299
0.042448,0.073529414,-0.0019607844
0.04245,0.04901961,-0.0039215689
0.042452,0.029411766,-0.0019607844
0.042454,0.058823531,-0.0029411766
0.042456,-0.068627453,0.0029411766
0.042458,0.029411766,0.010784314
0.04246,0.024509805,0.0039215689
0.042462,-0.044117649,0.0078431377
0.042464,-0.039215688,0.012745099
0.042466,-0.058823531,0.0019607844
0.042468,-0.024509805,0.0098039221
0.04247,-0.10784314,0.010784314
0.042472,-0.12254902,0.0068627455
0.042474,0.014705883,0.0098039221
0.042476,-0.12745098,0.013725491
0.042478,-0.2009804,-0.0049019611
0.04248,-0.10784314,0.0088235299
0.042482,-0.2254902,0.018627452
0.042484,-0.2009804,0.01764706
0.042486,-0.16176471,0.012745099
0.042488,-0.2009804,0.0098039221
0.04249,-0.25980393,0.019607844
0.042492,-0.20588236,0.015686275
0.042494,-0.25980393,0.010784314
0.042496,-0.25000001,0.014705883
0.042498,-0.27941177,0.012745099
0.0425,-0.30392158,0.01764706
0.042502,-0.27450981,0.019607844
0.042504,-0.25490197,0.02647059
0.042506,-0.30882354,0.0068627455
0.042508,-0.39705884,0.013725491
0.04251,-0.35294119,0.010784314
0.042512,-0.33333335,0.010784314
0.042514,-0.43137256,0.019607844
0.042516,-0.36274511,0.027450982
0.042518,-0.39215688,0.014705883
0.04252,-0.40686276,0.022549021
0.042522,-0.39215688,0.018627452
0.042524,-0.45588237,0.024509805
0.042526,-0.46568629,0.013725491
0.042528,-0.4901961,0.030392159
0.04253,-0.50490198,0.013725491
0.042532,-0.49509806,0.023529413
0.042534,-0.43627453,0.023529413
0.042536,-0.51960786,0.019607844
0.042538,-0.58333335,0.023529413
0.04254,-0.47549021,0.029411766
0.042542,-0.54901963,0.021568629
0.042544,-0.49509806,0.032352943
0.042546,-0.48529413,0.030392159
0.042548,-0.52941178,0.016666668
0.04255,-0.70588238,0.027450982
0.042552,-0.66176473,0.031372551
0.042554,-0.55882355,0.030392159
0.042556,-0.53921571,0.025490198
0.042558,-0.65196081,0.028431374
0.04256,-0.63235296,0.02647059
0.042562,-0.65196081,0.040196081
0.042564,-0.79411768,0.023529413
0.042566,-0.7401961,0.028431374
0.042568,-0.67156865,0.028431374
0.04257,-0.72549022,0.033333335
0.042572,-0.78921571,0.036274512
0.042574,-0.83333336,0.03529412
0.042576,-0.73529414,0.029411766
0.042578,-0.82352944,0.039215689
0.04258,-0.79901964,0.028431374
0.042582,-0.77941179,0.041176473
0.042584,-0.86274513,0.038235296
0.042586,-0.86274513,0.043137257
0.042588,-0.83333336,0.04411765
0.04259,-0.83333336,0.043137257
0.042592,-0.78921571,0.031372551
0.042594,-0.95098043,0.024509805
0.042596,-0.99019611,0.029411766
0.042598,-0.88235297,0.038235296
0.0426,-0.85784317,0.033333335
0.042602,-0.62254904,0.033333335
0.042604,-0.52450982,0.041176473
0.042606,-0.63235296,0.050000003
0.042608,-0.5147059,0.039215689
0.04261,-0.53921571,0.039215689
0.042612,-0.58823531,0.048039219
0.042614,-0.57352943,0.04411765
0.042616,-0.47058825,0.040196081
0.042618,-0.55392159,0.040196081
0.04262,-0.58823531,0.037254904
0.042622,-0.63725492,0.032352943
0.042624,-0.48529413,0.042156865
0.042626,-0.62254904,0.045098042
0.042628,-0.62254904,0.046078434
0.04263,-0.56372551,0.034313728
0.042632,-0.6029412,0.047058826
0.042634,-0.55882355,0.033333335
0.042636,-0.51960786,0.030392159
0.042638,-0.61274512,0.037254904
0.04264,-0.63725492,0.042156865
0.042642,-0.65196081,0.032352943
0.042644,-0.59313728,0.053921572
0.042646,-0.53921571,0.048039219
0.042648,-0.57843139,0.060784317
0.04265,-0.46568629,0.036274512
0.042652,-0.53431374,0.047058826
0.042654,-0.63725492,0.041176473
0.042656,-0.63725492,0.046078434
0.042658,-0.6029412,0.02647059
0.04266,-0.6029412,0.048039219
0.042662,-0.64705885,0.04411765
0.042664,-0.55882355,0.034313728
0.042666,-0.63725492,0.039215689
0.042668,-0.61764708,0.039215689
0.04267,-0.59803924,0.050000003
0.042672,-0.62254904,0.039215689
0.042674,-0.627451,0.04411765
0.042676,-0.59803924,0.045098042
0.042678,-0.64705885,0.053921572
0.04268,-0.58823531,0.047058826
0.042682,-0.58333335,0.042156865
0.042684,-0.59313728,0.054901964
0.042686,-0.59313728,0.036274512
0.042688,-0.53431374,0.034313728
0.04269,-0.68137257,0.056862748
0.042692,-0.7156863,0.049019611
0.042694,-0.50000002,0.059803925
0.042696,-0.67156865,0.057843141
0.042698,-0.65196081,0.04411765
0.0427,-0.60784316,0.057843141
0.042702,-0.67156865,0.053921572
0.042704,-0.56372551,0.049019611
0.042706,-0.58333335,0.06176471
0.042708,-0.49509806,0.062745102
0.04271,-0.58333335,0.057843141
0.042712,-0.61764708,0.050000003
0.042714,-0.53921571,0.056862748
0.042716,-0.61764708,0.057843141
0.042718,-0.57352943,0.063725494
0.04272,-0.55882355,0.053921572
0.042722,-0.6029412,0.056862748
0.042724,-0.68627453,0.050000003
0.042726,-0.57843139,0.045098042
0.042728,-0.6029412,0.046078434
0.04273,-0.60784316,0.049019611
0.042732,-0.66176473,0.046078434
0.042734,-0.72058826,0.053921572
0.042736,-0.64215689,0.048039219
0.042738,-0.56862747,0.057843141
0.04274,-0.55392159,0.057843141
0.042742,-0.62254904,0.057843141
0.042744,-0.61274512,0.069607847
0.042746,-0.54901963,0.057843141
0.042748,-0.59313728,3.8656865
0.04275,-0.23529413,3.8500002
0.042752,-0.14215687,3.8323532
0.042754,-0.58823531,3.8215689
0.042756,-0.89215689,3.801961
0.042758,-1.009804,3.7823532
0.04276,-1.0343138,3.7696081
0.042762,-1,3.7588238
0.042764,-1.0833334,3.7578434
0.042766,-0.97549023,3.7352943
0.042768,-0.97058827,3.7333336
0.04277,-0.64215689,3.7147061
0.042772,-0.039215688,3.701961
0.042774,0.50490198,3.7117649
0.042776,0.67156865,3.6990198
0.042778,0.87745101,3.6852943
0.04278,1.127451,3.6843139
0.042782,1.509804,3.6627453
0.042784,1.6911765,3.6588237
0.042786,1.754902,3.6450983
0.042788,1.7941177,3.6480394
0.04279,1.8725491,3.6509806
0.042792,1.8725491,3.6490198
0.042794,1.8431373,3.6441179
0.042796,1.8480393,3.6392159
0.042798,1.8284314,3.6313728
0.0428,1.8578432,3.6235296
0.042802,1.8725491,3.6264708
0.042804,1.7401961,3.6039218
0.042806,1.8970589,3.6088237
0.042808,1.8676471,3.6107845
0.04281,1.882353,3.5941179
0.042812,1.8529412,3.5980394
0.042814,1.9705883,3.601961
0.042816,2.014706,3.6049022
0.042818,2.004902,3.5950983
0.04282,2.014706,3.5980394
0.042822,1.9460785,3.5833335
0.042824,2.0882354,3.5696081
0.042826,2.0833334,3.5676473
0.042828,2.1127452,3.5705884
0.04283,2.0343138,3.5529414
0.042832,2.0637256,3.5500002
0.042834,2.0784314,3.5529414
0.042836,2.1225491,3.5480394
0.042838,2.0882354,3.5460786
0.04284,2.1617648,3.5392159
0.042842,2.1813726,3.5411767
0.042844,2.2352942,3.5372551
0.042846,2.259804,3.5362747
0.042848,2.1617648,3.5284316
0.04285,2.1421569,3.5284316
0.042852,2.264706,3.5215688
0.042854,2.2500001,3.5264708
0.042856,2.2696079,3.5284316
0.042858,2.2401962,3.52451
0.04286,2.259804,3.5235296
0.042862,2.2500001,3.5117649
0.042864,2.259804,3.5254904
0.042866,2.2450981,3.5176473
0.042868,2.2990197,3.5137257
0.04287,2.3382354,3.5058826
0.042872,2.3186275,3.5127453
0.042874,2.382353,3.4941179
0.042876,2.3627452,3.5176473
0.042878,2.3970589,3.4823531
0.04288,2.3725491,3.4980394
0.042882,2.4803922,3.4029414
0.042884,2.4754903,3.497059
0.042886,2.382353,3.4931375
0.042888,2.4705883,3.4892159
0.04289,2.4411766,3.4950982
0.042892,2.5539217,3.4892159
0.042894,2.4411766,3.4774512
0.042896,2.6274511,3.4833335
0.042898,2.5392158,3.4754904
0.0429,2.5980393,3.4784316
0.042902,2.5000001,3.4686277
0.042904,2.5392158,3.4686277
0.042906,2.5588236,3.4715688
0.042908,2.6862746,3.4666669
0.04291,2.6274511,3.4598041
0.042912,2.5931373,3.4627453
0.042914,2.7156864,3.4617649
0.042916,2.5882354,3.4627453
0.042918,2.6813726,3.4627453
0.04292,2.6127452,3.4617649
0.042922,2.6666668,3.4647061
0.042924,2.7745099,3.4509806
0.042926,2.6960785,3.4558826
0.042928,2.7843138,3.4539218
0.04293,2.7450981,3.4578433
0.042932,2.8088236,3.4509806
0.042934,2.7843138,3.4617649
0.042936,2.7892158,3.4539218
0.042938,2.7794119,3.4558826
0.04294,2.7843138,3.451961
0.042942,2.8088236,3.4509806
0.042944,2.8235295,3.4578433
0.042946,2.8382354,3.4490198
0.042948,2.8431374,3.451961
0.04295,2.9019609,3.4441179
0.042952,2.8235295,3.4441179
0.042954,2.9215687,3.4421571
0.042956,2.9215687,3.4421571
0.042958,3.0245099,3.4421571
0.04296,3.0000001,3.4352943
0.042962,2.9803923,3.4401963
0.042964,3.0588236,3.4303924
0.042966,3.019608,3.4392159
0.042968,2.9607844,3.4343139
0.04297,2.9803923,3.4431375
0.042972,2.9950981,3.4313728
0.042974,3.0000001,3.4274512
0.042976,3.0441178,3.4284316
0.042978,3.1568629,3.4431375
0.04298,3.0245099,3.4352943
0.042982,3.0833334,3.4352943
0.042984,3.0294119,3.4235296
0.042986,3.1519609,3.4274512
0.042988,3.1862746,3.4313728
0.04299,3.0735295,3.4352943
0.042992,3.1960785,3.4274512
0.042994,3.2254903,3.4284316
0.042996,3.1568629,3.4176473
0.042998,3.137255,3.4166669
0.043,3.2009805,3.429412
0.043002,3.1764707,3.4186277
0.043004,3.2843138,3.4137257
0.043006,3.2794119,3.4235296
0.043008,3.2843138,3.4137257
0.04301,3.3186276,3.4264708
0.043012,3.4460786,3.4264708
0.043014,3.264706,3.4127453
0.043016,3.3627452,3.4127453
0.043018,3.4068629,3.4166669
0.04302,3.2401962,3.4166669
0.043022,3.4117648,3.4137257
0.043024,3.4166668,3.4147061
0.043026,3.3823531,3.42451
0.043028,3.3970589,3.4068629
0.04303,3.3578433,3.4107845
0.043032,3.4950982,3.419608
0.043034,3.3480393,3.4137257
0.043036,3.4558825,3.4117649
0.043038,3.4362746,3.4323531
0.04304,3.5294119,3.4029414
0.043042,3.4558825,3.4088237
0.043044,3.5931374,3.4068629
0.043046,3.4950982,3.4127453
0.043048,3.5686276,3.4039218
0.04305,3.4803923,3.4156865
0.043052,3.5490197,3.4147061
0.043054,3.4803923,3.4147061
0.043056,3.5735295,3.419608
0.043058,3.5980393,3.4098041
0.04306,3.6029413,3.4205884
0.043062,3.6568629,3.4137257
0.043064,3.5637256,3.4107845
0.043066,3.5931374,3.4088237
0.043068,3.6519609,3.4117649
0.04307,3.6078433,3.401961
0.043072,3.6568629,3.4176473
0.043074,3.7009805,3.4098041
0.043076,3.7598041,3.4137257
0.043078,3.6862746,3.4176473
0.04308,3.7598041,3.4323531
0.043082,3.8039217,3.4068629
0.043084,3.7352942,3.4078433
0.043086,3.6862746,3.4029414
0.043088,3.6225491,3.4078433
0.04309,3.7549021,3.4088237
0.043092,3.642157,3.4058826
0.043094,3.7303923,3.4078433
0.043096,3.7598041,3.4029414
0.043098,3.7892158,3.401961
0.0431,3.6813727,3.4009806
0.043102,3.8235295,3.3950982
0.043104,3.8186276,3.4049022
0.043106,3.6568629,3.4000002
0.043108,2.5980393,3.4000002
0.04311,2.3480393,3.4088237
0.043112,2.264706,3.4068629
0.043114,2.2156864,3.3990198
0.043116,2.2058824,3.401961
0.043118,2.2401962,3.3931375
0.04312,2.3137256,3.397059
0.043122,2.3333334,3.3990198
0.043124,2.2205883,3.397059
0.043126,2.1617648,3.4039218
0.043128,2.2450981,3.3980394
0.04313,2.3333334,3.3892159
0.043132,2.2843138,3.3941178
0.043134,2.264706,3.3960786
0.043136,2.4019609,3.397059
0.043138,2.2843138,3.4029414
0.04314,2.387255,3.3980394
0.043142,2.2990197,3.4107845
0.043144,2.4166668,3.4009806
0.043146,2.4362746,3.4039218
0.043148,2.3774511,3.4127453
0.04315,2.387255,3.4039218
0.043152,2.4950981,3.4039218
0.043154,2.4215687,3.4029414
0.043156,2.4754903,3.4088237
0.043158,2.382353,3.3892159
0.04316,2.3970589,3.3862747
0.043162,2.4215687,3.3921571
0.043164,2.3921569,3.401961
0.043166,2.3627452,3.3892159
0.043168,2.4166668,3.3892159
0.04317,2.3970589,3.3911767
0.043172,2.3921569,3.3931375
0.043174,2.3480393,3.3990198
0.043176,2.4803922,3.3931375
0.043178,2.4264707,3.3931375
0.04318,2.4068628,3.4058826
0.043182,2.4656864,3.3941178
0.043184,2.4313726,3.4039218
0.043186,2.4803922,3.3823531
0.043188,2.4509805,3.4068629
0.04319,2.4901962,3.4049022
0.043192,2.4705883,3.4068629
0.043194,2.5245099,3.3931375
0.043196,2.5392158,3.4000002
0.043198,2.4558824,3.3911767
0.0432,2.4362746,3.4009806
0.043202,2.5686275,3.3950982
0.043204,2.4705883,3.3764708
0.043206,2.4803922,3.3872551
0.043208,2.514706,3.3941178
0.04321,2.4509805,3.37451
0.043212,2.4411766,3.3892159
0.043214,2.5343138,3.397059
0.043216,2.4901962,3.3911767
0.043218,2.5392158,3.3931375
0.04322,2.4950981,3.4029414
0.043222,2.8039217,-0.42254904
0.043224,3.6029413,-0.39411767
0.043226,3.8774511,-0.38627453
0.043228,4.014706,-0.37058826
0.04323,4.1225492,-0.3529412
0.043232,4.0588237,-0.33627453
0.043234,4.1568629,-0.31960786
0.043236,3.9705884,-0.32254904
0.043238,4.0392158,-0.30882355
0.04324,3.9852943,-0.3019608
0.043242,4.0833335,-0.28529413
0.043244,3.8137256,-0.27156864
0.043246,3.6862746,-0.27058825
0.043248,3.6078433,-0.26078433
0.04325,3.3088236,-0.25784315
0.043252,3.0441178,-0.24509805
0.043254,2.7941177,-0.24313727
0.043256,2.4950981,-0.21960786
0.043258,2.4313726,-0.23627452
0.04326,2.2107844,-0.22745099
0.043262,2.1274511,-0.22941178
0.043264,2.0931373,-0.22352942
0.043266,1.9411765,-0.2147059
0.043268,1.8235295,-0.20784315
0.04327,1.4607844,-0.20784315
0.043272,1.2647059,-0.19509805
0.043274,1.0686275,-0.19117648
0.043276,1.0833334,-0.19019609
0.043278,0.86764709,-0.18235295
0.04328,0.76960787,-0.17156864
0.043282,0.68627453,-0.1764706
0.043284,0.69607846,-0.16960785
0.043286,0.7401961,-0.17058825
0.043288,0.59313728,-0.16470589
0.04329,0.65686277,-0.15588236
0.043292,0.70098042,-0.14705883
0.043294,0.59313728,-0.14705883
0.043296,0.57843139,-0.14607844
0.043298,0.66666669,-0.1509804
0.0433,0.627451,-0.12941177
0.043302,0.59313728,-0.13529413
0.043304,0.60784316,-0.13137256
0.043306,0.52450982,-0.12254903
0.043308,0.54411767,-0.12745099
0.04331,0.52941178,-0.1254902
0.043312,0.6029412,-0.12058824
0.043314,0.47058825,-0.1127451
0.043316,0.47058825,-0.10882354
0.043318,0.46568629,-0.1127451
0.04332,0.50000002,-0.1009804
0.043322,0.45098041,-0.10392157
0.043324,0.4264706,-0.11078432
0.043326,0.40686276,-0.097058829
0.043328,0.4019608,-0.1009804
0.04333,0.39705884,-0.10294118
0.043332,0.4019608,-0.091176476
0.043334,0.4264706,-0.092156868
0.043336,0.34313727,-0.094117653
0.043338,0.33333335,-0.089215692
0.04334,0.26470589,-0.076470593
0.043342,0.33823531,-0.072549024
0.043344,0.29411766,-0.083333338
0.043346,0.30882354,-0.076470593
0.043348,0.25000001,-0.074509808
0.04335,0.27941177,-0.078431377
0.043352,0.30882354,-0.079411769
0.043354,0.14705883,-0.068627455
0.043356,0.23039217,-0.072549024
0.043358,0.14215687,-0.063725494
0.04336,0.2892157,-0.062745102
0.043362,0.15686275,-0.070588239
0.043364,0.15196079,-0.075490201
0.043366,0.19117648,-0.062745102
0.043368,0.093137258,-0.070588239
0.04337,0.14705883,-0.053921572
0.043372,0.063725492,-0.066666671
0.043374,0.083333336,-0.071568632
0.043376,0.073529414,-0.064705886
0.043378,0.12254902,-0.057843141
0.04338,0.083333336,-0.047058826
0.043382,-0.039215688,-0.06176471
0.043384,0.068627453,-0.053921572
0.043386,0.083333336,-0.049019611
0.043388,-0.019607844,-0.046078434
0.04339,-0.13725491,-0.04411765
0.043392,-0.12254902,-0.038235296
0.043394,-0.029411766,-0.03529412
0.043396,0,-0.041176473
0.043398,-0.11764706,-0.046078434
0.0434,-0.10294118,-0.043137257
0.043402,-0.10294118,-0.032352943
0.043404,-0.068627453,-0.042156865
0.043406,-0.11764706,-0.037254904
0.043408,-0.12254902,-0.03529412
0.04341,-0.098039219,-0.043137257
0.043412,-0.093137258,-0.038235296
0.043414,-0.21078432,-0.037254904
0.043416,-0.19607844,-0.033333335
0.043418,-0.19607844,-0.030392159
0.04342,-0.19117648,-0.033333335
0.043422,-0.18627452,-0.033333335
0.043424,-0.31862746,-0.040196081
0.043426,-0.25000001,-0.023529413
0.043428,-0.2009804,-0.028431374
0.04343,-0.27941177,-0.028431374
0.043432,-0.25000001,-0.022549021
0.043434,-0.3137255,-0.034313728
0.043436,-0.35784315,-0.02647059
0.043438,-0.2254902,-0.023529413
0.04344,-0.39215688,-0.022549021
0.043442,-0.39215688,-0.015686275
0.043444,-0.43627453,-0.036274512
0.043446,-0.33333335,-0.025490198
