




Relative time,Ch1,Ch2
s,V,V
0.018174,-7.4681375,-3.5480394
0.018175,-7.5563728,0.033333335
0.018176,-7.7941179,0.2519608
0.018177,-7.8602944,0.24313727
0.018178,-7.6740199,0.23235295
0.018179,-7.7034316,0.23333335
0.01818,-7.6102944,0.22549021
0.018181,-7.6740199,0.22352942
0.018182,-7.9509807,0.21176472
0.018183,-8.1838238,0.19509805
0.018184,-8.4313728,0.19705884
0.018185,-8.5661768,0.20000001
0.018186,-8.6078434,0.18431374
0.018187,-8.7279415,0.18431374
0.018188,-8.7328434,0.17745099
0.018189,-8.7230395,0.19411766
0.01819,-8.8235297,0.18137256
0.018191,-8.8161768,0.17941178
0.018192,-8.8921572,0.17745099
0.018193,-8.6838238,0.16960785
0.018194,-8.1764709,0.16470589
0.018195,-7.5171571,0.17450981
0.018196,-7.0049022,0.16470589
0.018197,-6.6666669,0.15882354
0.018198,-6.401961,0.15588236
0.018199,-6.2916669,0.1637255
0.0182,-6.1397061,0.14313726
0.018201,-6.026961,0.14901962
0.018202,-6.0000002,0.1637255
0.018203,-5.8308826,0.14705883
0.018204,-5.7450982,0.1509804
0.018205,-5.7254904,0.1509804
0.018206,-5.654412,0.15196079
0.018207,-5.6127453,0.14607844
0.018208,-5.5588237,0.14019609
0.018209,-5.6004904,0.14019609
0.01821,-5.529412,0.13039216
0.018211,-5.5024512,0.13921569
0.018212,-5.5563727,0.13725491
0.018213,-5.529412,0.1382353
0.018214,-5.5024512,0.13431373
0.018215,-5.4901963,0.1382353
0.018216,-5.4975492,0.13137256
0.018217,-5.4950982,0.12843138
0.018218,-5.522059,0.13137256
0.018219,-5.5122551,0.13039216
0.01822,-5.5171571,0.12352942
0.018221,-5.4166669,0.1254902
0.018222,-5.4705884,0.12254903
0.018223,-5.4950982,0.12941177
0.018224,-5.4191178,0.1254902
0.018225,-5.4338237,0.11568628
0.018226,-5.4362747,0.12254903
0.018227,-5.4779414,0.12058824
0.018228,-5.4705884,0.12156863
0.018229,-5.3774512,0.11862746
0.01823,-5.4240198,0.10392157
0.018231,-5.4362747,0.11470589
0.018232,-5.4068629,-3.5274512
0.018233,-5.3725492,-3.7323532
0.018234,-5.3504904,-3.6852943
0.018235,-5.3848041,-3.6627453
0.018236,-5.4632355,-3.6500002
0.018237,-5.4142159,-3.6509806
0.018238,-5.3700982,-3.6431375
0.018239,-5.3357845,-3.6382355
0.01824,-5.3406865,-3.629412
0.018241,-5.3627453,-3.6264708
0.018242,-5.3750002,-3.3921571
0.018243,-5.3602943,-3.6176473
0.018244,-5.3480394,-3.6176473
0.018245,-5.6789218,-3.6029414
0.018246,-5.9460786,-3.5960786
0.018247,-6.3406865,-3.5843139
0.018248,-6.5539218,-3.7754904
0.018249,-6.779412,-3.5882355
0.01825,-6.5000002,-3.5862747
0.018251,-6.3333336,-3.5696081
0.018252,-6.5882355,-3.5715688
0.018253,-6.7107846,-3.5754904
0.018254,-6.8970591,-3.5588237
0.018255,-6.8799022,-3.5696081
0.018256,-6.9730395,-3.5676473
0.018257,-7.0441179,-3.5607845
0.018258,-7.1421571,0.02647059
0.018259,-7.281863,0.2764706
0.01826,-7.3921571,0.23333335
0.018261,-7.2745101,0.22254903
0.018262,-7.1813728,0.23431374
0.018263,-7.161765,0.21078433
0.018264,-7.4215689,0.2147059
0.018265,-7.8088238,0.20784315
0.018266,-8.1372552,0.2009804
0.018267,-8.3431376,0.19313727
0.018268,-8.4460787,0.19117648
0.018269,-8.5661768,0.18137256
0.01827,-8.5833336,0.17941178
0.018271,-8.6813729,0.17352942
0.018272,-8.6764709,0.17549021
0.018273,-8.6985297,0.1764706
0.018274,-8.6838238,0.18137256
0.018275,-8.6985297,0.16666668
0.018276,-8.5514709,0.17352942
0.018277,-8.0612748,0.1637255
0.018278,-7.4313728,0.16176472
0.018279,-6.8333336,0.14901962
0.01828,-6.4950983,0.15196079
0.018281,-6.3750002,0.15294119
0.018282,-6.2573532,0.14901962
0.018283,-6.1936277,0.15490197
0.018284,-6.029412,0.15392158
0.018285,-5.8799022,0.15294119
0.018286,-5.7622551,0.14019609
0.018287,-5.7401963,0.14215687
0.018288,-5.6299022,0.13921569
0.018289,-5.5073531,0.14509805
0.01829,-5.4950982,0.13529413
0.018291,-5.4264708,0.13725491
0.018292,-5.4436276,0.12941177
0.018293,-5.4362747,0.13137256
0.018294,-5.4215688,0.1254902
0.018295,-5.4289218,0.13235295
0.018296,-5.3431374,0.12941177
0.018297,-5.4215688,0.13627452
0.018298,-5.3872551,0.13039216
0.018299,-5.3651963,0.12254903
0.0183,-5.394608,0.12352942
0.018301,-5.4093139,0.12450981
0.018302,-5.3578433,0.13529413
0.018303,-5.3848041,0.11568628
0.018304,-5.3651963,0.11078432
0.018305,-5.3700982,0.11568628
0.018306,-5.3602943,0.11078432
0.018307,-5.3725492,0.1127451
0.018308,-5.3235296,0.11078432
0.018309,-5.3431374,0.10882354
0.01831,-5.3627453,0.1137255
0.018311,-5.3529414,0.11862746
0.018312,-5.3235296,0.1127451
0.018313,-5.2941178,0.1137255
0.018314,-5.3112747,0.10784314
0.018315,-5.3333335,0.12352942
0.018316,-5.3088237,-3.7107845
0.018317,-5.2058825,-3.6892159
0.018318,-5.3137257,-3.6803924
0.018319,-5.269608,-3.6666669
0.01832,-5.3161767,-3.656863
0.018321,-5.2990198,-3.647059
0.018322,-5.2475492,-3.651961
0.018323,-5.2107845,-3.6343139
0.018324,-5.269608,-3.62451
0.018325,-5.2107845,-3.656863
0.018326,-5.27451,-3.6431375
0.018327,-5.4215688,-3.6009806
0.018328,-5.8235296,-3.606863
0.018329,-6.0612747,-3.6078434
0.01833,-6.279412,-3.5931375
0.018331,-6.4754904,-3.5931375
0.018332,-6.6421571,-3.3931375
0.018333,-6.7377453,-3.5813728
0.018334,-6.4583336,-3.5784316
0.018335,-6.2647061,-3.57451
0.018336,-6.4901963,-3.5686277
0.018337,-6.6029414,-3.5676473
0.018338,-6.7965689,-3.5715688
0.018339,-6.8651963,-3.5598041
0.01834,-6.9362748,-0.042156865
0.018341,-7.0955885,0.23529413
0.018342,-7.1691179,0.23235295
0.018343,-7.0490199,0.22058825
0.018344,-6.9803924,0.22058825
0.018345,-6.9558826,0.21078433
0.018346,-7.1838238,0.22058825
0.018347,-7.5490199,0.20294119
0.018348,-7.9436277,0.2019608
0.018349,-8.156863,0.19411766
0.01835,-8.286765,0.19215687
0.018351,-8.4019611,0.18627452
0.018352,-8.4877454,0.16764707
0.018353,-8.5294121,0.17254903
0.018354,-8.5612748,0.16666668
0.018355,-8.536765,0.17058825
0.018356,-8.5686278,0.16176472
0.018357,-8.6029415,0.16764707
0.018358,-8.4583336,0.15490197
0.018359,-7.9264709,0.15784315
0.01836,-7.276961,0.15882354
0.018361,-6.6911767,0.14411766
0.018362,-6.3725492,0.14901962
0.018363,-6.2230394,0.15000001
0.018364,-6.0024512,0.14705883
0.018365,-5.9779414,0.15294119
0.018366,-5.8602943,0.14019609
0.018367,-5.772059,0.14019609
0.018368,-5.6617649,0.15000001
0.018369,-5.5147061,0.13431373
0.01837,-5.4583335,0.13627452
0.018371,-5.3774512,0.13431373
0.018372,-5.3431374,0.14607844
0.018373,-5.3308825,0.12843138
0.018374,-5.3063727,0.12941177
0.018375,-5.2965688,0.12745099
0.018376,-5.2647061,0.12843138
0.018377,-5.3063727,0.12745099
0.018378,-5.2916669,0.12843138
0.018379,-5.2818629,0.12745099
0.01838,-5.2622551,0.1264706
0.018381,-5.2965688,0.11764707
0.018382,-5.2598041,0.11862746
0.018383,-5.3161767,0.11960785
0.018384,-5.2500002,0.11568628
0.018385,-5.279412,0.11862746
0.018386,-5.2573531,0.1127451
0.018387,-5.2524512,0.12254903
0.018388,-5.2475492,0.1127451
0.018389,-5.2058825,0.1137255
0.01839,-5.2475492,0.11470589
0.018391,-5.1936276,0.10980393
0.018392,-5.1838237,0.11470589
0.018393,-5.1838237,0.10588236
0.018394,-5.2279414,0.11078432
0.018395,-5.1225492,0.10392157
0.018396,-5.1887257,0.096078437
0.018397,-5.1887257,0.10000001
0.018398,-5.147059,0.092156868
0.018399,-5.2034316,0.1137255
0.0184,-5.1102943,-4.3441179
0.018401,-5.144608,-3.7225492
0.018402,-5.1544119,-3.6882355
0.018403,-5.2156865,-3.6627453
0.018404,-5.1911767,-3.6725492
0.018405,-5.147059,-3.6666669
0.018406,-5.1200982,-3.6588237
0.018407,-5.1004904,-3.6480394
0.018408,-5.1323531,-3.8470591
0.018409,-5.14951,-3.6421571
0.01841,-5.0759806,-3.6284316
0.018411,-5.1250002,-3.6166669
0.018412,-5.1911767,-3.6225492
0.018413,-5.5710786,-3.6078434
0.018414,-6.0882355,-3.601961
0.018415,-6.4240198,-3.5931375
0.018416,-6.6960787,-3.6186277
0.018417,-6.6838238,-3.601961
0.018418,-6.4803924,-3.5950983
0.018419,-6.1446081,-3.5901963
0.01842,-6.3088238,-3.5843139
0.018421,-6.5539218,-3.5774512
0.018422,-6.8235297,-3.579412
0.018423,-6.8210787,-2.2539217
0.018424,-7.0049022,0.25882354
0.018425,-7.1911767,0.22450982
0.018426,-7.0514708,0.22549021
0.018427,-6.9877453,0.21666668
0.018428,-7.034314,0.2009804
0.018429,-7.1102944,0.20000001
0.01843,-7.5147061,0.18529413
0.018431,-7.7720591,0.19019609
0.018432,-8.0269611,0.19117648
0.018433,-8.1519611,0.17058825
0.018434,-8.2622552,0.18235295
0.018435,-8.291667,0.17745099
0.018436,-8.3431376,0.16960785
0.018437,-8.3897062,0.16470589
0.018438,-8.4632356,0.15882354
0.018439,-8.3946081,0.1637255
0.01844,-8.4607846,0.1637255
0.018441,-8.2573532,0.14313726
0.018442,-7.6274513,0.1509804
0.018443,-6.9191179,0.15686275
0.018444,-6.4779414,0.14705883
0.018445,-6.2181375,0.13529413
0.018446,-5.9607845,0.15686275
0.018447,-5.8455884,0.14705883
0.018448,-5.7965688,0.14019609
0.018449,-5.6225492,0.14313726
0.01845,-5.5857845,0.13627452
0.018451,-5.4705884,0.13725491
0.018452,-5.3602943,0.12941177
0.018453,-5.2328433,0.13137256
0.018454,-5.2352943,0.13039216
0.018455,-5.2034316,0.12745099
0.018456,-5.1985296,0.11960785
0.018457,-5.2009806,0.12254903
0.018458,-5.1691178,0.12156863
0.018459,-5.2132355,0.1254902
0.01846,-5.2156865,0.10784314
0.018461,-5.1617649,0.12745099
0.018462,-5.0808825,0.12058824
0.018463,-5.1887257,0.11666667
0.018464,-5.1911767,0.11666667
0.018465,-5.1078433,0.11568628
0.018466,-5.1544119,0.11176471
0.018467,-5.1004904,0.1137255
0.018468,-5.1323531,0.11568628
0.018469,-5.1593139,0.12156863
0.01847,-5.0931374,0.10588236
0.018471,-5.0882355,0.10784314
0.018472,-5.0784316,0.11078432
0.018473,-5.147059,0.1009804
0.018474,-5.0784316,0.11078432
0.018475,-5.1225492,0.1127451
0.018476,-5.0735296,0.1137255
0.018477,-5.0857845,0.10882354
0.018478,-5.0735296,0.10294118
0.018479,-5.0735296,0.094117653
0.01848,-5.026961,0.10294118
0.018481,-5.0686276,0.10490197
0.018482,-5.1102943,0.08431373
0.018483,-5.0563727,0.099019614
0.018484,-5.0416668,-3.6323532
0.018485,-5.0318629,-3.6892159
0.018486,-5.017157,-3.6784316
0.018487,-4.9730394,-3.6852943
0.018488,-4.9289217,-3.6607845
0.018489,-5.0441178,-3.6607845
0.01849,-5.0122551,-3.6578434
0.018491,-5.0147061,-3.6343139
0.018492,-4.9607845,-3.6254904
0.018493,-5.0367649,-3.6284316
0.018494,-5.0049021,-3.629412
0.018495,-5.1715688,-3.6343139
0.018496,-5.6348041,-3.62451
0.018497,-6.0465688,-3.6156865
0.018498,-6.2450983,-3.5931375
0.018499,-6.4534316,-3.4980394
0.0185,-6.5416669,-3.6009806
0.018501,-6.5906865,-3.5843139
0.018502,-6.1691179,-3.5872551
0.018503,-5.9191179,-3.5833335
0.018504,-6.2181375,-3.5901963
0.018505,-6.4705885,-3.5725492
0.018506,-6.6813728,-0.1637255
0.018507,-6.8848042,0.24607845
0.018508,-6.9656865,0.22058825
0.018509,-6.8848042,0.21764707
0.01851,-6.7549022,0.20980393
0.018511,-6.7500002,0.19607844
0.018512,-6.8651963,0.19313727
0.018513,-7.2524512,0.18725491
0.018514,-7.5514709,0.17745099
0.018515,-7.8333336,0.16666668
0.018516,-7.9852944,0.17058825
0.018517,-8.031863,0.16862746
0.018518,-8.164216,0.15588236
0.018519,-8.2720591,0.16666668
0.01852,-8.284314,0.16568628
0.018521,-8.3063728,0.15784315
0.018522,-8.3357846,0.16470589
0.018523,-8.1151964,0.15294119
0.018524,-7.7058826,0.15490197
0.018525,-7.0220591,0.14607844
0.018526,-6.4828434,0.14215687
0.018527,-6.1764708,0.14901962
0.018528,-5.9289218,0.14803922
0.018529,-5.9093139,0.14803922
0.01853,-5.7598041,0.14215687
0.018531,-5.5759806,0.13921569
0.018532,-5.5539218,0.14901962
0.018533,-5.4142159,0.13137256
0.018534,-5.3014708,0.12843138
0.018535,-5.2500002,0.13627452
0.018536,-5.1102943,0.12156863
0.018537,-5.151961,0.1264706
0.018538,-5.0980394,0.12352942
0.018539,-5.0612747,0.1254902
0.01854,-5.0833335,0.1264706
0.018541,-5.0073531,0.11764707
0.018542,-5.0588237,0.1254902
0.018543,-5.0367649,0.12745099
0.018544,-5.0318629,0.10588236
0.018545,-4.9558825,0.1127451
0.018546,-4.9901963,0.1137255
0.018547,-4.9754904,0.11568628
0.018548,-5.0539217,0.11666667
0.018549,-4.9950982,0.1137255
0.01855,-5.0294119,0.10196079
0.018551,-4.9926472,0.11176471
0.018552,-5.0098041,0.10882354
0.018553,-5.0367649,0.10980393
0.018554,-4.9828433,0.1009804
0.018555,-4.9093139,0.10686275
0.018556,-4.9215688,0.11078432
0.018557,-4.9436276,0.10490197
0.018558,-4.9338237,0.11078432
0.018559,-4.9191178,0.099019614
0.01856,-4.9681374,0.1009804
0.018561,-4.9068629,0.098039221
0.018562,-4.9044119,0.083333338
0.018563,-4.9558825,0.092156868
0.018564,-4.9632355,0.10392157
0.018565,-4.8700982,0.098039221
0.018566,-4.8578433,0.094117653
0.018567,-4.8504904,0.11078432
0.018568,-4.8897061,-3.7725492
0.018569,-4.8848041,-3.7009806
0.01857,-4.894608,-3.6764708
0.018571,-4.9558825,-3.6882355
0.018572,-4.8210786,-3.6656865
0.018573,-4.901961,-3.6637257
0.018574,-4.8700982,-3.701961
0.018575,-4.8750002,-3.6607845
0.018576,-4.8676472,-3.6284316
0.018577,-4.8259806,-3.6333335
0.018578,-4.8750002,-3.6392159
0.018579,-4.8480394,-3.6264708
0.01858,-5.1617649,-3.6215688
0.018581,-5.6642159,-3.6205884
0.018582,-6.0490198,-3.6058826
0.018583,-6.3504904,-3.5176473
0.018584,-6.6053924,-3.6078434
0.018585,-6.5980394,-3.5960786
0.018586,-6.0980394,-3.5931375
0.018587,-5.9632355,-3.5921571
0.018588,-6.1740198,-3.5813728
0.018589,-6.4681375,0.2019608
0.01859,-6.7450983,0.22352942
0.018591,-6.8210787,0.20490197
0.018592,-6.6936277,0.20686276
0.018593,-6.5759806,0.19411766
0.018594,-6.5980394,0.1892157
0.018595,-7.036765,0.17843138
0.018596,-7.3897061,0.16960785
0.018597,-7.6053924,0.17156864
0.018598,-7.8063728,0.16470589
0.018599,-7.9240199,0.16960785
0.0186,-8.0539219,0.1637255
0.018601,-8.0588238,0.15490197
0.018602,-8.1299022,0.16078432
0.018603,-8.1372552,0.15588236
0.018604,-8.156863,0.1509804
0.018605,-8.1936277,0.15294119
0.018606,-7.914216,0.14215687
0.018607,-7.3431375,0.15588236
0.018608,-6.6887257,0.14215687
0.018609,-6.2916669,0.14215687
0.01861,-5.9926473,0.14509805
0.018611,-5.8431375,0.14509805
0.018612,-5.6323531,0.13921569
0.018613,-5.5710786,0.13529413
0.018614,-5.4191178,0.13725491
0.018615,-5.2990198,0.12156863
0.018616,-5.1593139,0.13039216
0.018617,-5.0833335,0.12843138
0.018618,-5.0294119,0.11862746
0.018619,-4.9926472,0.1264706
0.01862,-4.9583335,0.12745099
0.018621,-4.8308825,0.12843138
0.018622,-4.9191178,0.11862746
0.018623,-4.901961,0.12352942
0.018624,-4.9068629,0.10980393
0.018625,-4.9093139,0.12156863
0.018626,-4.8382355,0.10882354
0.018627,-4.897059,0.11764707
0.018628,-4.9240198,0.11470589
0.018629,-4.8088237,0.10686275
0.01863,-4.7965688,0.11078432
0.018631,-4.8308825,0.11862746
0.018632,-4.8651963,0.11666667
0.018633,-4.901961,0.10980393
0.018634,-4.7867649,0.096078437
0.018635,-4.8063727,0.11078432
0.018636,-4.89951,0.10294118
0.018637,-4.7843139,0.10294118
0.018638,-4.7450982,0.098039221
0.018639,-4.7916668,0.1009804
0.01864,-4.8210786,0.10196079
0.018641,-4.772059,0.094117653
0.018642,-4.8088237,0.1009804
0.018643,-4.7941178,0.10000001
0.018644,-4.7401962,0.10000001
0.018645,-4.7647061,0.087254907
0.018646,-4.772059,0.095098045
0.018647,-4.7401962,0.095098045
0.018648,-4.769608,0.079411769
0.018649,-4.7058825,0.10196079
0.01865,-4.7377453,0.086274515
0.018651,-4.7083335,0.094117653
0.018652,-4.7205884,-3.6480394
0.018653,-4.6691178,-3.6872551
0.018654,-4.7450982,-3.6872551
0.018655,-4.7352943,-3.6833336
0.018656,-4.6960786,-3.6715688
0.018657,-4.7916668,-3.4872551
0.018658,-4.6813727,-3.656863
0.018659,-4.6642159,-3.6450983
0.01866,-4.6642159,-3.6392159
0.018661,-4.6740198,-3.6421571
0.018662,-4.6691178,-3.6313728
0.018663,-4.77451,-3.6225492
0.018664,-4.901961,-3.6186277
0.018665,-5.5906865,-3.6107845
0.018666,-6.1299022,-3.6078434
0.018667,-6.3063728,-3.797059
0.018668,-6.6960787,-3.6058826
0.018669,-6.8921571,-3.606863
0.01867,-6.5563728,-3.6049022
0.018671,-6.3774512,0.19411766
0.018672,-6.5024512,0.2137255
0.018673,-6.5686277,0.19901962
0.018674,-6.4754904,0.19607844
0.018675,-6.3946081,0.18235295
0.018676,-6.4411767,0.18333334
0.018677,-6.8235297,0.18039217
0.018678,-7.2549022,0.16176472
0.018679,-7.5490199,0.16862746
0.01868,-7.6838238,0.16176472
0.018681,-7.7941179,0.16862746
0.018682,-7.8848042,0.16764707
0.018683,-7.9583336,0.14803922
0.018684,-7.9460787,0.15392158
0.018685,-7.9975493,0.14215687
0.018686,-8.039216,0.13921569
0.018687,-8.0514709,0.15196079
0.018688,-7.8578434,0.13529413
0.018689,-7.3774512,0.14313726
0.01869,-6.7573532,0.14313726
0.018691,-6.2009806,0.12450981
0.018692,-5.77451,0.12941177
0.018693,-5.6397061,0.14117648
0.018694,-5.4117649,0.12156863
0.018695,-5.3186276,0.13431373
0.018696,-5.144608,0.12254903
0.018697,-5.0808825,0.1264706
0.018698,-4.9681374,0.1264706
0.018699,-4.8333335,0.12058824
0.0187,-4.8039217,0.12254903
0.018701,-4.7818629,0.1137255
0.018702,-4.8039217,0.11862746
0.018703,-4.7622551,0.11568628
0.018704,-4.7450982,0.11470589
0.018705,-4.77451,0.11470589
0.018706,-4.6936276,0.10196079
0.018707,-4.7034315,0.096078437
0.018708,-4.6642159,0.10686275
0.018709,-4.7573531,0.10980393
0.01871,-4.6862747,0.10392157
0.018711,-4.6250002,0.10588236
0.018712,-4.639706,0.098039221
0.018713,-4.7083335,0.10000001
0.018714,-4.7009806,0.1009804
0.018715,-4.6593139,0.099019614
0.018716,-4.642157,0.094117653
0.018717,-4.7230394,0.10000001
0.018718,-4.6225492,0.1137255
0.018719,-4.6200982,0.092156868
0.01872,-4.639706,0.094117653
0.018721,-4.7132355,0.094117653
0.018722,-4.7328433,0.086274515
0.018723,-4.6519609,0.08431373
0.018724,-4.642157,0.092156868
0.018725,-4.5955884,0.097058829
0.018726,-4.6200982,0.096078437
0.018727,-4.6789217,0.098039221
0.018728,-4.5906864,0.085294123
0.018729,-4.6617649,0.087254907
0.01873,-4.5759806,0.096078437
0.018731,-4.5367649,0.098039221
0.018732,-4.5637257,0.090196084
0.018733,-4.5710786,0.094117653
0.018734,-4.5931374,0.089215692
0.018735,-4.5906864,0.094117653
0.018736,-4.5980394,-3.3725492
0.018737,-4.5318629,-3.7431375
0.018738,-4.5000002,-3.7029414
0.018739,-4.5318629,-3.6950983
0.01874,-4.6299021,-3.7107845
0.018741,-4.5049021,-3.6833336
0.018742,-4.5465688,-3.6588237
0.018743,-4.5343139,-3.6647061
0.018744,-4.519608,-3.6509806
0.018745,-4.5539217,-3.6500002
0.018746,-4.5588237,-3.6372551
0.018747,-4.5857845,-3.6460786
0.018748,-4.5073531,-3.6274512
0.018749,-4.7426472,-3.6215688
0.01875,-4.9852943,-3.6196081
0.018751,-5.2132355,-3.6098041
0.018752,-5.8063728,-3.6205884
0.018753,-6.5955885,-3.6058826
0.018754,-6.7647061,0.67549024
0.018755,-6.7475493,0.19215687
0.018756,-6.7034316,0.20392158
0.018757,-6.4975492,0.18235295
0.018758,-6.3897061,0.18137256
0.018759,-6.3848041,0.17254903
0.01876,-6.4387257,0.17254903
0.018761,-6.906863,0.16568628
0.018762,-7.3014708,0.1637255
0.018763,-7.4338238,0.14803922
0.018764,-7.5808826,0.15294119
0.018765,-7.6200983,0.14215687
0.018766,-7.7401964,0.13235295
0.018767,-7.8431375,0.13333334
0.018768,-7.8014709,0.14509805
0.018769,-7.8823532,0.13333334
0.01877,-7.8921571,0.13627452
0.018771,-7.7205885,0.13431373
0.018772,-7.2377454,0.13627452
0.018773,-6.6127453,0.12352942
0.018774,-6.0098041,0.12745099
0.018775,-5.5980394,0.12254903
0.018776,-5.4411767,0.11568628
0.018777,-5.2818629,0.11078432
0.018778,-5.1176472,0.13137256
0.018779,-5.0147061,0.11666667
0.01878,-4.9460786,0.12450981
0.018781,-4.8259806,0.12058824
0.018782,-4.8063727,0.1254902
0.018783,-4.6642159,0.1137255
0.018784,-4.6838237,0.10686275
0.018785,-4.6200982,0.10490197
0.018786,-4.6127453,0.10392157
0.018787,-4.5612747,0.1127451
0.018788,-4.6102943,0.10882354
0.018789,-4.5735296,0.10392157
0.01879,-4.5857845,0.10882354
0.018791,-4.5857845,0.1137255
0.018792,-4.6004904,0.1009804
0.018793,-4.5955884,0.094117653
0.018794,-4.5637257,0.099019614
0.018795,-4.5661766,0.098039221
0.018796,-4.4950982,0.10196079
0.018797,-4.4779413,0.1009804
0.018798,-4.52451,0.097058829
0.018799,-4.5000002,0.095098045
0.0188,-4.5098041,0.095098045
0.018801,-4.4681374,0.099019614
0.018802,-4.5000002,0.094117653
0.018803,-4.4975492,0.088235299
0.018804,-4.5294119,0.087254907
0.018805,-4.4828433,0.087254907
0.018806,-4.5343139,0.086274515
0.018807,-4.5441178,0.086274515
0.018808,-4.5073531,0.090196084
0.018809,-4.4485296,0.096078437
0.01881,-4.5416668,0.078431377
0.018811,-4.514706,0.095098045
0.018812,-4.4068629,0.083333338
0.018813,-4.4509805,0.085294123
0.018814,-4.4705884,0.089215692
0.018815,-4.4240198,0.088235299
0.018816,-4.3848041,0.072549024
0.018817,-4.4313727,0.1009804
0.018818,-4.397059,0.092156868
0.018819,-4.4730394,0.055882356
0.01882,-4.4681374,-3.7607845
0.018821,-4.394608,-3.7029414
0.018822,-4.4730394,-3.6990198
0.018823,-4.3774511,-3.8833336
0.018824,-4.4607845,-3.6803924
0.018825,-4.3455884,-3.6735296
0.018826,-4.392157,-3.6666669
0.018827,-4.4093139,-3.6598041
0.018828,-4.3725492,-3.6441179
0.018829,-4.3823531,-3.6421571
0.01883,-4.4044119,-3.6509806
0.018831,-4.4264707,-3.6323532
0.018832,-4.5000002,-3.6254904
0.018833,-4.769608,-3.62451
0.018834,-4.9730394,-3.6137257
0.018835,-4.9632355,-3.6254904
0.018836,-5.3382355,-2.7539217
0.018837,-6.1004904,0.2392157
0.018838,-6.7230395,0.19215687
0.018839,-6.906863,0.17549021
0.01884,-6.9534316,0.16568628
0.018841,-6.9705885,0.16666668
0.018842,-7.0514708,0.17156864
0.018843,-7.2352944,0.15980393
0.018844,-7.3455885,0.15000001
0.018845,-7.411765,0.1509804
0.018846,-7.4803924,0.14901962
0.018847,-7.5514709,0.14705883
0.018848,-7.6225493,0.15000001
0.018849,-7.5906865,0.13235295
0.01885,-7.7083336,0.14313726
0.018851,-7.7426473,0.1382353
0.018852,-7.7303924,0.1254902
0.018853,-7.6887258,0.12745099
0.018854,-7.7058826,0.12254903
0.018855,-7.281863,0.12450981
0.018856,-6.5661767,0.12156863
0.018857,-5.8799022,0.1137255
0.018858,-5.4338237,0.11666667
0.018859,-5.142157,0.11960785
0.01886,-5.0122551,0.11176471
0.018861,-4.8897061,0.1264706
0.018862,-4.7352943,0.11078432
0.018863,-4.5980394,0.12156863
0.018864,-4.5465688,0.1137255
0.018865,-4.5000002,0.10392157
0.018866,-4.4607845,0.10490197
0.018867,-4.4705884,0.1127451
0.018868,-4.4803923,0.1137255
0.018869,-4.394608,0.10588236
0.01887,-4.4534315,0.097058829
0.018871,-4.4754904,0.10196079
0.018872,-4.4019609,0.10980393
0.018873,-4.4068629,0.10000001
0.018874,-4.4044119,0.097058829
0.018875,-4.4583335,0.1009804
0.018876,-4.3676472,0.089215692
0.018877,-4.4289217,0.10000001
0.018878,-4.4044119,0.09313726
0.018879,-4.3602943,0.086274515
0.01888,-4.3529413,0.083333338
0.018881,-4.3823531,0.095098045
0.018882,-4.3651962,0.10000001
0.018883,-4.3333335,0.083333338
0.018884,-4.3602943,0.090196084
0.018885,-4.3039217,0.089215692
0.018886,-4.3333335,0.1137255
0.018887,-4.3774511,0.094117653
0.018888,-4.3823531,0.08431373
0.018889,-4.3063727,0.082352946
0.01889,-4.2867649,0.079411769
0.018891,-4.2622551,0.08431373
0.018892,-4.3504904,0.088235299
0.018893,-4.3406864,0.087254907
0.018894,-4.3357845,0.079411769
0.018895,-4.2377452,0.08431373
0.018896,-4.2598041,0.088235299
0.018897,-4.2941178,0.083333338
0.018898,-4.3259805,0.075490201
0.018899,-4.1813727,0.072549024
0.0189,-4.3014707,0.069607847
0.018901,-4.2524511,0.076470593
0.018902,-4.1960786,0.078431377
0.018903,-4.2892158,0.086274515
0.018904,-4.2450982,-3.8049022
0.018905,-4.2598041,-3.7352943
0.018906,-4.2401962,-3.7333336
0.018907,-4.2181374,-3.6990198
0.018908,-4.2328433,-3.6941179
0.018909,-4.2254903,-3.6941179
0.01891,-4.2181374,-3.6705885
0.018911,-4.2254903,-3.6588237
0.018912,-4.2034315,-3.6588237
0.018913,-4.1789217,-3.6382355
0.018914,-4.1715688,-3.6441179
0.018915,-4.1813727,-3.6274512
0.018916,-4.1299021,-3.6303924
0.018917,-4.1176472,-3.6284316
0.018918,-4.147059,-3.7156865
0.018919,-4.3063727,-3.62451
0.01892,-4.8161766,0.33921571
0.018921,-5.529412,0.17450981
0.018922,-5.8872551,0.16568628
0.018923,-5.9191179,0.1764706
0.018924,-5.9509806,0.1637255
0.018925,-6.1715688,0.15294119
0.018926,-6.6299022,0.15392158
0.018927,-6.9191179,0.14803922
0.018928,-7.0808826,0.14215687
0.018929,-7.2647061,0.14019609
0.01893,-7.3406865,0.13235295
0.018931,-7.4240199,0.13431373
0.018932,-7.4877454,0.13529413
0.018933,-7.4411767,0.14019609
0.018934,-7.5563728,0.13235295
0.018935,-7.5784316,0.13627452
0.018936,-7.5735297,0.12352942
0.018937,-7.5147061,0.12254903
0.018938,-7.284314,0.11176471
0.018939,-6.6323532,0.12352942
0.01894,-5.8946081,0.11764707
0.018941,-5.3774512,0.12254903
0.018942,-5.0392159,0.11078432
0.018943,-4.901961,0.1127451
0.018944,-4.7230394,0.10686275
